grupo	muestra	linajes	version	programa
COD_2114	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2114	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2114	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2114	muestra 3	A.28	v3.1.16	Viralrecon
COD_2114	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2114	muestra 5	P.1.15	v3.1.16	Viralrecon
COD_2114	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2114	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2114	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2114	muestra 7	None	v3.1.16	Viralrecon
COD_2114	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2114	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2114	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2114	muestra 3	A.28	v3.1.17	Viralrecon
COD_2114	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2114	muestra 5	P.1.15	v3.1.17	Viralrecon
COD_2114	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2114	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2114	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2114	muestra 7	None	v3.1.17	Viralrecon
COD_2114	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2114	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2114	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2114	muestra 3	A.28	v3.1.18	Viralrecon
COD_2114	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2114	muestra 5	P.1	v3.1.18	Viralrecon
COD_2114	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2114	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2114	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2114	muestra 7	None	v3.1.18	Viralrecon
COD_2114	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2114	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2114	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2114	muestra 3	A.28	v3.1.19	Viralrecon
COD_2114	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2114	muestra 5	P.1	v3.1.19	Viralrecon
COD_2114	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2114	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2114	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2114	muestra 7	None	v3.1.19	Viralrecon
COD_2114	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2114	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2114	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2114	muestra 3	A.28	v3.1.20	Viralrecon
COD_2114	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2114	muestra 5	P.1	v3.1.20	Viralrecon
COD_2114	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2114	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2114	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2114	muestra 7	None	v3.1.20	Viralrecon
COD_2116	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2116	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2116	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2116	muestra 3	A.28	v3.1.16	Viralrecon
COD_2116	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2116	muestra 5	P.1.14	v3.1.16	Viralrecon
COD_2116	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2116	muestra 8	B.1.617.2	v3.1.16	Viralrecon
COD_2116	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2116	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2116	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2116	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2116	muestra 3	A.28	v3.1.17	Viralrecon
COD_2116	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2116	muestra 5	P.1	v3.1.17	Viralrecon
COD_2116	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2116	muestra 8	B.1.617.2	v3.1.17	Viralrecon
COD_2116	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2116	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2116	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2116	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2116	muestra 3	A.28	v3.1.18	Viralrecon
COD_2116	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2116	muestra 5	P.1	v3.1.18	Viralrecon
COD_2116	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2116	muestra 8	B.1.617.2	v3.1.18	Viralrecon
COD_2116	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2116	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2116	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2116	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2116	muestra 3	A.28	v3.1.19	Viralrecon
COD_2116	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2116	muestra 5	P.1	v3.1.19	Viralrecon
COD_2116	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2116	muestra 8	B.1.617.2	v3.1.19	Viralrecon
COD_2116	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2116	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2116	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2116	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2116	muestra 3	A.28	v3.1.20	Viralrecon
COD_2116	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2116	muestra 5	P.1	v3.1.20	Viralrecon
COD_2116	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2116	muestra 8	B.1.617.2	v3.1.20	Viralrecon
COD_2116	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2117	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2117	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2117	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2117	muestra 3	A.28	v3.1.16	Viralrecon
COD_2117	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2117	muestra 5	P.1	v3.1.16	Viralrecon
COD_2117	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2117	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2117	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2117	muestra 7	None	v3.1.16	Viralrecon
COD_2117	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2117	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2117	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2117	muestra 3	A.28	v3.1.17	Viralrecon
COD_2117	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2117	muestra 5	P.1	v3.1.17	Viralrecon
COD_2117	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2117	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2117	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2117	muestra 7	None	v3.1.17	Viralrecon
COD_2117	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2117	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2117	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2117	muestra 3	A.28	v3.1.18	Viralrecon
COD_2117	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2117	muestra 5	P.1	v3.1.18	Viralrecon
COD_2117	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2117	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2117	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2117	muestra 7	None	v3.1.18	Viralrecon
COD_2117	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2117	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2117	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2117	muestra 3	A.28	v3.1.19	Viralrecon
COD_2117	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2117	muestra 5	P.1	v3.1.19	Viralrecon
COD_2117	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2117	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2117	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2117	muestra 7	None	v3.1.19	Viralrecon
COD_2117	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2117	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2117	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2117	muestra 3	A.28	v3.1.20	Viralrecon
COD_2117	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2117	muestra 5	P.1	v3.1.20	Viralrecon
COD_2117	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2117	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2117	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2117	muestra 7	None	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 3	A.28	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 5	P.1	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 7	None	v3.1.16	Viralrecon
COD_2117_protocol2	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 3	A.28	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 5	P.1	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 7	None	v3.1.17	Viralrecon
COD_2117_protocol2	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 3	A.28	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 5	P.1	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 7	None	v3.1.18	Viralrecon
COD_2117_protocol2	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 3	A.28	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 5	P.1	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 7	None	v3.1.19	Viralrecon
COD_2117_protocol2	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 3	A.28	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 5	P.1	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2117_protocol2	muestra 7	None	v3.1.20	Viralrecon
COD_2121	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2121	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2121	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2121	muestra 3	A.28	v3.1.16	Viralrecon
COD_2121	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2121	muestra 5	P.1	v3.1.16	Viralrecon
COD_2121	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2121	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2121	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2121	muestra 7	None	v3.1.16	Viralrecon
COD_2121	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2121	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2121	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2121	muestra 3	A.28	v3.1.17	Viralrecon
COD_2121	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2121	muestra 5	P.1	v3.1.17	Viralrecon
COD_2121	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2121	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2121	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2121	muestra 7	None	v3.1.17	Viralrecon
COD_2121	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2121	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2121	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2121	muestra 3	A.28	v3.1.18	Viralrecon
COD_2121	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2121	muestra 5	P.1	v3.1.18	Viralrecon
COD_2121	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2121	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2121	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2121	muestra 7	None	v3.1.18	Viralrecon
COD_2121	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2121	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2121	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2121	muestra 3	A.28	v3.1.19	Viralrecon
COD_2121	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2121	muestra 5	P.1	v3.1.19	Viralrecon
COD_2121	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2121	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2121	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2121	muestra 7	None	v3.1.19	Viralrecon
COD_2121	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2121	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2121	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2121	muestra 3	A.28	v3.1.20	Viralrecon
COD_2121	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2121	muestra 5	P.1	v3.1.20	Viralrecon
COD_2121	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2121	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2121	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2121	muestra 7	None	v3.1.20	Viralrecon
COD_2122	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2122	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2122	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2122	muestra 3	A.28	v3.1.16	Viralrecon
COD_2122	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2122	muestra 5	P.1	v3.1.16	Viralrecon
COD_2122	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2122	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2122	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2122	muestra 7	None	v3.1.16	Viralrecon
COD_2122	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2122	muestra 1	Q.4	v3.1.17	Viralrecon
COD_2122	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2122	muestra 3	A.28	v3.1.17	Viralrecon
COD_2122	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2122	muestra 5	P.1	v3.1.17	Viralrecon
COD_2122	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2122	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2122	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2122	muestra 7	None	v3.1.17	Viralrecon
COD_2122	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2122	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2122	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2122	muestra 3	A.28	v3.1.18	Viralrecon
COD_2122	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2122	muestra 5	P.1	v3.1.18	Viralrecon
COD_2122	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2122	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2122	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2122	muestra 7	None	v3.1.18	Viralrecon
COD_2122	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2122	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2122	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2122	muestra 3	A.28	v3.1.19	Viralrecon
COD_2122	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2122	muestra 5	P.1	v3.1.19	Viralrecon
COD_2122	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2122	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2122	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2122	muestra 7	None	v3.1.19	Viralrecon
COD_2122	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2122	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2122	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2122	muestra 3	A.28	v3.1.20	Viralrecon
COD_2122	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2122	muestra 5	P.1	v3.1.20	Viralrecon
COD_2122	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2122	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2122	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2122	muestra 7	None	v3.1.20	Viralrecon
COD_2123	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2123	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2123	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2123	muestra 3	A.28	v3.1.16	Viralrecon
COD_2123	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2123	muestra 5	P.1.14	v3.1.16	Viralrecon
COD_2123	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2123	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2123	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2123	muestra 7	None	v3.1.16	Viralrecon
COD_2123	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2123	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2123	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2123	muestra 3	A.28	v3.1.17	Viralrecon
COD_2123	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2123	muestra 5	P.1	v3.1.17	Viralrecon
COD_2123	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2123	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2123	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2123	muestra 7	None	v3.1.17	Viralrecon
COD_2123	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2123	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2123	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2123	muestra 3	A.28	v3.1.18	Viralrecon
COD_2123	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2123	muestra 5	P.1	v3.1.18	Viralrecon
COD_2123	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2123	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2123	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2123	muestra 7	None	v3.1.18	Viralrecon
COD_2123	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2123	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2123	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2123	muestra 3	A.28	v3.1.19	Viralrecon
COD_2123	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2123	muestra 5	P.1	v3.1.19	Viralrecon
COD_2123	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2123	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2123	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2123	muestra 7	None	v3.1.19	Viralrecon
COD_2123	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2123	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2123	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2123	muestra 3	A.28	v3.1.20	Viralrecon
COD_2123	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2123	muestra 5	P.1	v3.1.20	Viralrecon
COD_2123	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2123	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2123	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2123	muestra 7	None	v3.1.20	Viralrecon
COD_2124	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2124	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2124	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2124	muestra 3	A.28	v3.1.16	Viralrecon
COD_2124	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2124	muestra 5	P.1	v3.1.16	Viralrecon
COD_2124	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2124	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2124	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2124	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2124	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2124	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2124	muestra 3	A.28	v3.1.17	Viralrecon
COD_2124	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2124	muestra 5	P.1	v3.1.17	Viralrecon
COD_2124	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2124	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2124	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2124	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2124	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2124	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2124	muestra 3	A.28	v3.1.18	Viralrecon
COD_2124	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2124	muestra 5	P.1	v3.1.18	Viralrecon
COD_2124	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2124	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2124	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2124	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2124	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2124	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2124	muestra 3	A.28	v3.1.19	Viralrecon
COD_2124	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2124	muestra 5	P.1	v3.1.19	Viralrecon
COD_2124	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2124	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2124	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2124	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2124	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2124	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2124	muestra 3	A.28	v3.1.20	Viralrecon
COD_2124	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2124	muestra 5	P.1	v3.1.20	Viralrecon
COD_2124	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2124	muestra 8	AY.94	v3.1.20	Viralrecon
COD_2124	muestra 9	AY.94	v3.1.20	Viralrecon
COD_2125	muestra 10	AY.43	v3.1.16	Viralrecon
COD_2125	muestra 1	B.1.1.7	v3.1.16	Viralrecon
COD_2125	muestra 2	B.1.351	v3.1.16	Viralrecon
COD_2125	muestra 3	A.28	v3.1.16	Viralrecon
COD_2125	muestra 4	B.1.621	v3.1.16	Viralrecon
COD_2125	muestra 5	P.1	v3.1.16	Viralrecon
COD_2125	muestra 6	AY.9.2	v3.1.16	Viralrecon
COD_2125	muestra 8	AY.94	v3.1.16	Viralrecon
COD_2125	muestra 9	AY.94	v3.1.16	Viralrecon
COD_2125	muestra 7	None	v3.1.16	Viralrecon
COD_2125	muestra 10	AY.43	v3.1.17	Viralrecon
COD_2125	muestra 1	B.1.1.7	v3.1.17	Viralrecon
COD_2125	muestra 2	B.1.351	v3.1.17	Viralrecon
COD_2125	muestra 3	A.28	v3.1.17	Viralrecon
COD_2125	muestra 4	B.1.621	v3.1.17	Viralrecon
COD_2125	muestra 5	P.1	v3.1.17	Viralrecon
COD_2125	muestra 6	AY.9.2	v3.1.17	Viralrecon
COD_2125	muestra 8	AY.94	v3.1.17	Viralrecon
COD_2125	muestra 9	AY.94	v3.1.17	Viralrecon
COD_2125	muestra 7	None	v3.1.17	Viralrecon
COD_2125	muestra 10	AY.43	v3.1.18	Viralrecon
COD_2125	muestra 1	B.1.1.7	v3.1.18	Viralrecon
COD_2125	muestra 2	B.1.351	v3.1.18	Viralrecon
COD_2125	muestra 3	A.28	v3.1.18	Viralrecon
COD_2125	muestra 4	B.1.621	v3.1.18	Viralrecon
COD_2125	muestra 5	P.1	v3.1.18	Viralrecon
COD_2125	muestra 6	AY.9.2	v3.1.18	Viralrecon
COD_2125	muestra 8	AY.94	v3.1.18	Viralrecon
COD_2125	muestra 9	AY.94	v3.1.18	Viralrecon
COD_2125	muestra 7	None	v3.1.18	Viralrecon
COD_2125	muestra 10	AY.43	v3.1.19	Viralrecon
COD_2125	muestra 1	B.1.1.7	v3.1.19	Viralrecon
COD_2125	muestra 2	B.1.351	v3.1.19	Viralrecon
COD_2125	muestra 3	A.28	v3.1.19	Viralrecon
COD_2125	muestra 4	B.1.621	v3.1.19	Viralrecon
COD_2125	muestra 5	P.1	v3.1.19	Viralrecon
COD_2125	muestra 6	AY.9.2	v3.1.19	Viralrecon
COD_2125	muestra 8	AY.94	v3.1.19	Viralrecon
COD_2125	muestra 9	AY.94	v3.1.19	Viralrecon
COD_2125	muestra 7	None	v3.1.19	Viralrecon
COD_2125	muestra 10	AY.43	v3.1.20	Viralrecon
COD_2125	muestra 1	B.1.1.7	v3.1.20	Viralrecon
COD_2125	muestra 2	B.1.351	v3.1.20	Viralrecon
COD_2125	muestra 3	A.28	v3.1.20	Viralrecon
COD_2125	muestra 4	B.1.621	v3.1.20	Viralrecon
COD_2125	muestra 5	P.1	v3.1.20	Viralrecon
COD_2125	muestra 6	AY.9.2	v3.1.20	Viralrecon
COD_2125	muestra 8	AY.94	v3.1.20	Viralrecon
